Participant Information
Name,
Age,
Sex,
Dominant Hand,
Date,2025-02-12_12h30.57.495

Force,Timestamp
-0.6233749389648438,2025-02-12 12:30:58.484201
-0.6233749389648438,2025-02-12 12:30:58.497165
-0.5643768310546875,2025-02-12 12:30:58.504147
-0.5938720703125,2025-02-12 12:30:58.511183
-0.5791244506835938,2025-02-12 12:30:58.517875
-0.6086273193359375,2025-02-12 12:30:58.524857
-0.63812255859375,2025-02-12 12:30:58.534758
-0.6233749389648438,2025-02-12 12:30:58.545807
-0.6233749389648438,2025-02-12 12:30:58.552790
-0.2989044189453125,2025-02-12 12:30:58.617608
0.14354705810546875,2025-02-12 12:30:58.717118
0.3352813720703125,2025-02-12 12:30:58.817171
0.1730499267578125,2025-02-12 12:30:58.917112
-0.49063873291015625,2025-02-12 12:30:59.017350
0.24678802490234375,2025-02-12 12:30:59.117712
-0.04817962646484375,2025-02-12 12:30:59.217219
0.9842147827148438,2025-02-12 12:30:59.317151
1.2791824340820312,2025-02-12 12:30:59.417344
0.7482376098632812,2025-02-12 12:30:59.517095
2.695037841796875,2025-02-12 12:30:59.616643
2.532806396484375,2025-02-12 12:30:59.716378
10.482254028320312,2025-02-12 12:30:59.817107
21.189674377441406,2025-02-12 12:30:59.917538
26.15991973876953,2025-02-12 12:31:00.017238
14.567588806152344,2025-02-12 12:31:00.117283
3.5799484252929688,2025-02-12 12:31:00.216998
1.839630126953125,2025-02-12 12:31:00.317725
1.57415771484375,2025-02-12 12:31:00.417162
1.6036529541015625,2025-02-12 12:31:00.516498
1.6478958129882812,2025-02-12 12:31:00.616967
1.633148193359375,2025-02-12 12:31:00.717113
1.9723663330078125,2025-02-12 12:31:00.817168
2.0903549194335938,2025-02-12 12:31:00.917581
2.532806396484375,2025-02-12 12:31:01.017169
3.3587265014648438,2025-02-12 12:31:01.117112
4.051902770996094,2025-02-12 12:31:01.217112
4.2436370849609375,2025-02-12 12:31:01.316940
4.096153259277344,2025-02-12 12:31:01.417078
4.27313232421875,2025-02-12 12:31:01.518117
4.258384704589844,2025-02-12 12:31:01.617407
4.169891357421875,2025-02-12 12:31:01.717344
4.258384704589844,2025-02-12 12:31:01.817410
4.641845703125,2025-02-12 12:31:01.917283
4.4648590087890625,2025-02-12 12:31:02.016818
4.641845703125,2025-02-12 12:31:02.117112
4.715583801269531,2025-02-12 12:31:02.217132
5.0400543212890625,2025-02-12 12:31:02.316503
5.600494384765625,2025-02-12 12:31:02.417630
5.806976318359375,2025-02-12 12:31:02.517738
6.07244873046875,2025-02-12 12:31:02.616791
6.5738983154296875,2025-02-12 12:31:02.717112
7.7390289306640625,2025-02-12 12:31:02.817094
9.494102478027344,2025-02-12 12:31:02.917112
11.5146484375,2025-02-12 12:31:03.017201
13.225479125976562,2025-02-12 12:31:03.117512
15.393508911132812,2025-02-12 12:31:03.217113
17.163330078125,2025-02-12 12:31:03.317407
18.416954040527344,2025-02-12 12:31:03.417112
21.764862060546875,2025-02-12 12:31:03.517317
23.71166229248047,2025-02-12 12:31:03.617343
28.224708557128906,2025-02-12 12:31:03.716905
31.425132751464844,2025-02-12 12:31:03.817153
31.587364196777344,2025-02-12 12:31:03.917113
31.73485565185547,2025-02-12 12:31:04.017308
32.162559509277344,2025-02-12 12:31:04.117176
32.54602813720703,2025-02-12 12:31:04.217451
33.180213928222656,2025-02-12 12:31:04.317157
33.74065399169922,2025-02-12 12:31:04.417112
34.47808074951172,2025-02-12 12:31:04.517112
36.380638122558594,2025-02-12 12:31:04.617108
37.678504943847656,2025-02-12 12:31:04.717112
39.94977569580078,2025-02-12 12:31:04.817142
41.67534637451172,2025-02-12 12:31:04.917091
48.22368621826172,2025-02-12 12:31:05.016848
55.037498474121094,2025-02-12 12:31:05.117453
64.04883575439453,2025-02-12 12:31:05.217270
76.79154205322266,2025-02-12 12:31:05.317026
87.33672332763672,2025-02-12 12:31:05.416736
84.84423065185547,2025-02-12 12:31:05.517196
50.76042938232422,2025-02-12 12:31:05.616676
21.98609161376953,2025-02-12 12:31:05.717128
7.798027038574219,2025-02-12 12:31:05.816987
4.6123504638671875,2025-02-12 12:31:05.917343
13.476203918457031,2025-02-12 12:31:06.017345
26.13042449951172,2025-02-12 12:31:06.117292
34.27159881591797,2025-02-12 12:31:06.217378
46.394874572753906,2025-02-12 12:31:06.317171
46.439109802246094,2025-02-12 12:31:06.417112
55.804420471191406,2025-02-12 12:31:06.517251
59.742271423339844,2025-02-12 12:31:06.617344
63.47364044189453,2025-02-12 12:31:06.717152
54.91950225830078,2025-02-12 12:31:06.817175
12.915756225585938,2025-02-12 12:31:06.917405
3.270233154296875,2025-02-12 12:31:07.017547
1.0137100219726562,2025-02-12 12:31:07.117130
0.27628326416015625,2025-02-12 12:31:07.217153
-0.25466156005859375,2025-02-12 12:31:07.317336
-0.15142059326171875,2025-02-12 12:31:07.417190
1.2496871948242188,2025-02-12 12:31:07.517112
0.7187423706054688,2025-02-12 12:31:07.617220
0.11405181884765625,2025-02-12 12:31:07.717112
0.2910308837890625,2025-02-12 12:31:07.817445
0.2320404052734375,2025-02-12 12:31:07.917057
-0.35790252685546875,2025-02-12 12:31:08.017160
-0.8888473510742188,2025-02-12 12:31:08.116955
-0.5201339721679688,2025-02-12 12:31:08.217194
-0.5201339721679688,2025-02-12 12:31:08.317104
-0.5791244506835938,2025-02-12 12:31:08.417271
-0.5791244506835938,2025-02-12 12:31:08.516935
-0.534881591796875,2025-02-12 12:31:08.617375
-0.5938720703125,2025-02-12 12:31:08.716928
-0.5643768310546875,2025-02-12 12:31:08.817022
-0.5643768310546875,2025-02-12 12:31:08.917279
-0.5496292114257812,2025-02-12 12:31:09.017572
-0.5496292114257812,2025-02-12 12:31:09.116645
-0.5791244506835938,2025-02-12 12:31:09.216614
-0.5496292114257812,2025-02-12 12:31:09.317141
